user_id,start_date,age_group,instrument,country,skill_level,churn,day_1_retention,day_7_retention,day_30_retention,premium_conversion,lessons_completed
AUG06804,2024-08-07,35-54,Guitar,Brazil,Advanced,0,0,0,0,0,10
AUG06805,2024-08-07,55+,Ukulele,Canada,Beginner,0,0,0,0,0,4
AUG06806,2024-08-07,35-54,Piano,Finland,Beginner,0,0,0,0,0,7
AUG06807,2024-08-07,18-34,Guitar,United States,Beginner,0,0,0,0,0,2
AUG06808,2024-08-07,35-54,Guitar,Canada,Beginner,0,1,0,0,0,2
AUG06809,2024-08-07,18-34,Ukulele,Australia,Beginner,0,0,0,0,0,5
AUG06810,2024-08-07,35-54,Bass,Norway,Advanced,0,0,0,0,0,16
AUG06811,2024-08-07,18-34,Piano,France,Beginner,0,0,0,0,0,3
AUG06812,2024-08-07,18-34,Voice,Finland,Beginner,0,0,0,0,0,2
AUG06813,2024-08-07,35-54,Guitar,Netherlands,Intermediate,0,0,0,0,0,13
AUG06814,2024-08-07,35-54,Piano,Brazil,Beginner,0,1,0,0,0,6
AUG06815,2024-08-07,35-54,Bass,Maldives,Beginner,0,0,0,1,0,4
AUG06816,2024-08-07,18-34,Piano,South Africa,Beginner,0,0,0,0,0,4
AUG06817,2024-08-07,35-54,Guitar,Germany,Beginner,1,0,0,0,0,0
AUG06818,2024-08-07,18-34,Guitar,Spain,Beginner,0,0,0,0,0,5
AUG06819,2024-08-07,18-34,Bass,New Zealand,Beginner,0,0,0,0,0,7
AUG06820,2024-08-07,35-54,Guitar,France,Advanced,0,0,0,0,0,10
AUG06821,2024-08-07,35-54,Ukulele,San Marino,Beginner,0,0,0,1,1,6
AUG06822,2024-08-07,18-34,Piano,Finland,Intermediate,0,0,0,0,0,6
AUG06823,2024-08-07,18-34,Piano,Australia,Beginner,0,1,0,0,0,5
AUG06824,2024-08-07,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,2
AUG06825,2024-08-07,35-54,Piano,France,Intermediate,0,0,0,0,0,9
AUG06826,2024-08-07,18-34,Piano,Argentina,Beginner,0,0,0,0,0,4
AUG06827,2024-08-07,18-34,Guitar,Italy,Beginner,0,0,0,0,0,3
AUG06828,2024-08-07,35-54,Ukulele,New Zealand,Beginner,0,0,0,0,0,0
AUG06829,2024-08-07,18-34,Piano,United Kingdom,Beginner,1,0,0,0,0,5
AUG06830,2024-08-07,35-54,Piano,France,Beginner,0,0,0,0,0,7
AUG06831,2024-08-07,18-34,Piano,Norway,Advanced,1,0,0,0,0,3
AUG06832,2024-08-07,35-54,Ukulele,Canada,Beginner,0,1,0,0,0,4
AUG06833,2024-08-07,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,7
AUG06834,2024-08-07,18-34,Voice,Australia,Advanced,1,0,0,0,0,14
AUG06835,2024-08-07,18-34,Voice,Australia,Beginner,0,0,0,0,0,3
AUG06836,2024-08-07,18-34,Piano,Finland,Beginner,0,1,1,1,0,5
AUG06837,2024-08-07,35-54,Voice,United Kingdom,Beginner,1,0,0,0,1,8
AUG06838,2024-08-07,35-54,Ukulele,United Kingdom,Intermediate,1,0,0,0,1,6
AUG06839,2024-08-07,18-34,Guitar,Ireland,Beginner,0,0,0,0,0,6
AUG06840,2024-08-07,35-54,Guitar,Canada,Intermediate,0,1,1,0,0,0
AUG06841,2024-08-07,18-34,Piano,New Zealand,Beginner,0,0,0,0,0,3
AUG06842,2024-08-07,35-54,Ukulele,United Kingdom,Intermediate,0,0,0,0,0,7
AUG06843,2024-08-07,35-54,Guitar,Germany,Beginner,0,0,0,0,0,5
AUG06844,2024-08-07,35-54,Guitar,Canada,Beginner,0,0,0,0,0,4
AUG06845,2024-08-07,18-34,Piano,France,Beginner,0,0,0,0,0,4
AUG06846,2024-08-07,18-34,Piano,Germany,Advanced,0,0,0,0,0,6
AUG06847,2024-08-07,18-34,Ukulele,Australia,Intermediate,0,0,0,0,0,9
AUG06848,2024-08-07,18-34,Guitar,Brazil,Beginner,1,0,0,0,0,1
AUG06849,2024-08-07,18-34,Guitar,New Zealand,Intermediate,0,0,0,0,0,6
AUG06850,2024-08-07,18-34,Guitar,United States,Beginner,1,1,0,0,0,2
AUG06851,2024-08-07,18-34,Ukulele,Germany,Advanced,1,0,0,0,0,12
AUG06852,2024-08-07,18-34,Ukulele,Ireland,Beginner,0,0,0,0,0,5
AUG06853,2024-08-07,18-34,Guitar,Monaco,Beginner,0,1,0,0,0,29
AUG06854,2024-08-07,18-34,Guitar,Italy,Beginner,0,0,0,0,0,6
AUG06855,2024-08-07,55+,Guitar,France,Intermediate,0,1,0,0,0,5
AUG06856,2024-08-07,55+,Piano,France,Beginner,0,0,0,0,0,6
AUG06857,2024-08-07,35-54,Voice,United Kingdom,Beginner,0,0,0,0,0,5
AUG06858,2024-08-07,35-54,Guitar,Norway,Advanced,0,0,0,0,0,8
AUG06859,2024-08-07,35-54,Piano,Germany,Intermediate,0,1,0,0,0,11
AUG06860,2024-08-07,18-34,Guitar,Germany,Beginner,0,0,0,0,0,0
AUG06861,2024-08-07,18-34,Ukulele,Norway,Beginner,1,0,0,0,0,28
AUG06862,2024-08-07,35-54,Bass,Spain,Beginner,0,0,0,0,0,3
AUG06863,2024-08-07,18-34,Voice,Norway,Beginner,0,0,0,0,0,4
AUG06864,2024-08-07,18-34,Ukulele,New Zealand,Beginner,0,0,0,0,0,9
AUG06865,2024-08-07,35-54,Voice,Italy,Beginner,0,1,1,1,0,9
AUG06866,2024-08-07,18-34,Piano,Brazil,Beginner,0,0,0,0,0,3
AUG06867,2024-08-07,18-34,Guitar,United States,Advanced,1,0,0,0,0,3
AUG06868,2024-08-07,18-34,Guitar,Finland,Advanced,0,0,0,0,0,15
AUG06869,2024-08-07,35-54,Bass,Germany,Beginner,1,0,0,0,0,8
AUG06870,2024-08-07,18-34,Voice,Netherlands,Intermediate,0,0,0,0,0,3
AUG06871,2024-08-07,18-34,Piano,Germany,Intermediate,1,0,0,0,0,11
AUG06872,2024-08-07,35-54,Voice,New Zealand,Advanced,0,0,0,0,0,9
AUG06873,2024-08-07,35-54,Guitar,Timor-Leste,Advanced,0,0,0,0,0,13
AUG06874,2024-08-07,55+,Guitar,United Kingdom,Beginner,0,0,0,0,0,7
AUG06875,2024-08-07,18-34,Guitar,Eswatini,Beginner,0,0,0,0,0,0
AUG06876,2024-08-07,18-34,Guitar,Netherlands,Intermediate,1,0,0,0,0,5
AUG06877,2024-08-07,35-54,Ukulele,United Kingdom,Beginner,0,0,0,0,0,1
AUG06878,2024-08-07,18-34,Voice,Finland,Beginner,0,0,0,0,0,2
AUG06879,2024-08-07,18-34,Guitar,Germany,Advanced,0,1,0,0,0,6
AUG06880,2024-08-07,35-54,Piano,Norway,Beginner,0,1,1,0,0,5
AUG06881,2024-08-07,35-54,Guitar,United States,Beginner,0,0,0,0,1,5
AUG06882,2024-08-07,18-34,Piano,Norway,Beginner,0,0,0,0,0,9
AUG06883,2024-08-07,35-54,Piano,Norway,Advanced,0,0,0,0,0,13
AUG06884,2024-08-07,35-54,Voice,Germany,Intermediate,0,1,0,0,0,12
AUG06885,2024-08-07,18-34,Guitar,United States,Beginner,0,0,0,0,0,4
AUG06886,2024-08-07,35-54,Piano,Sweden,Beginner,0,1,0,0,0,6
AUG06887,2024-08-07,35-54,Bass,France,Beginner,0,0,0,0,0,3
AUG06888,2024-08-07,35-54,Guitar,Netherlands,Intermediate,0,1,0,0,0,7
AUG06889,2024-08-07,18-34,Guitar,Germany,Intermediate,1,0,0,0,0,9
AUG06890,2024-08-07,18-34,Guitar,Norway,Beginner,0,0,0,0,0,7
AUG06891,2024-08-07,18-34,Guitar,Germany,Beginner,0,0,0,0,0,0
AUG06892,2024-08-07,18-34,Guitar,Italy,Intermediate,0,0,0,0,0,11
AUG06893,2024-08-07,35-54,Guitar,Argentina,Beginner,0,0,0,0,0,2
AUG06894,2024-08-07,35-54,Guitar,France,Beginner,0,0,0,0,0,6
AUG06895,2024-08-07,35-54,Voice,United States,Beginner,1,1,0,0,0,8
AUG06896,2024-08-07,18-34,Piano,Australia,Beginner,1,0,0,0,0,8
AUG06897,2024-08-07,18-34,Guitar,United States,Beginner,0,1,0,0,0,6
AUG06898,2024-08-07,18-34,Ukulele,United States,Advanced,0,0,0,0,0,3
AUG06899,2024-08-07,35-54,Guitar,Sweden,Beginner,0,0,0,0,1,7
AUG06900,2024-08-07,35-54,Piano,New Zealand,Beginner,0,0,0,0,0,7
AUG06901,2024-08-07,35-54,Guitar,Germany,Advanced,0,0,0,0,0,7
AUG06902,2024-08-07,18-34,Guitar,Germany,Beginner,0,0,0,0,0,3
AUG06903,2024-08-07,18-34,Voice,United States,Beginner,0,0,0,0,0,5
AUG06904,2024-08-07,18-34,Ukulele,Sweden,Beginner,0,0,0,0,0,7
AUG06905,2024-08-07,18-34,Guitar,Norway,Intermediate,0,0,0,0,0,8
AUG06906,2024-08-07,18-34,Guitar,Canada,Intermediate,0,0,0,0,0,11
AUG06907,2024-08-07,35-54,Ukulele,Ireland,Beginner,0,0,0,0,0,2
AUG06908,2024-08-07,18-34,Voice,Netherlands,Beginner,1,0,0,0,0,5
AUG06909,2024-08-07,35-54,Ukulele,Netherlands,Beginner,0,1,0,0,0,4
AUG06910,2024-08-07,18-34,Guitar,Sweden,Beginner,1,0,0,0,0,6
AUG06911,2024-08-07,35-54,Guitar,Germany,Beginner,0,0,0,0,0,4
AUG06912,2024-08-07,18-34,Guitar,Canada,Beginner,1,0,0,0,0,4
AUG06913,2024-08-07,55+,Guitar,Germany,Intermediate,0,0,0,0,0,5
AUG06914,2024-08-07,35-54,Guitar,Germany,Beginner,0,0,0,0,0,6
AUG06915,2024-08-07,35-54,Guitar,Tuvalu,Beginner,0,0,0,1,0,0
AUG06916,2024-08-07,35-54,Guitar,South Africa,Beginner,0,0,0,0,0,6
AUG06917,2024-08-07,55+,Ukulele,Italy,Beginner,0,0,0,0,0,6
AUG06918,2024-08-07,35-54,Guitar,United States,Beginner,0,1,1,1,0,3
AUG06919,2024-08-07,18-34,Guitar,United Kingdom,Intermediate,1,0,0,0,0,9
AUG06920,2024-08-07,35-54,Piano,Finland,Advanced,0,0,0,0,0,7
AUG06921,2024-08-07,18-34,Guitar,United States,Beginner,0,0,0,0,0,4
AUG06922,2024-08-07,35-54,Guitar,Mexico,Intermediate,0,0,0,0,0,9
AUG06923,2024-08-07,18-34,Guitar,France,Beginner,0,0,0,0,0,2
AUG06924,2024-08-07,35-54,Piano,United Kingdom,Intermediate,1,0,0,0,0,9
AUG06925,2024-08-07,18-34,Guitar,Canada,Intermediate,0,0,0,0,0,6
AUG06926,2024-08-07,35-54,Guitar,Finland,Advanced,0,0,0,0,0,8
AUG06927,2024-08-07,18-34,Guitar,New Zealand,Beginner,0,0,0,0,0,5
AUG06928,2024-08-07,35-54,Guitar,Norway,Intermediate,0,0,0,0,0,8
AUG06929,2024-08-07,18-34,Guitar,United States,Advanced,0,1,1,1,0,10
AUG06930,2024-08-07,55+,Guitar,Germany,Beginner,0,0,0,0,0,5
AUG06931,2024-08-07,35-54,Guitar,France,Beginner,0,0,0,0,0,4
AUG06932,2024-08-07,18-34,Voice,United States,Beginner,1,0,0,0,0,6
AUG06933,2024-08-07,35-54,Piano,United Kingdom,Intermediate,0,0,0,0,0,36
AUG06934,2024-08-07,35-54,Guitar,Spain,Advanced,0,1,0,0,0,7
AUG06935,2024-08-07,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,3
AUG06936,2024-08-07,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,2
AUG06937,2024-08-07,35-54,Piano,Italy,Advanced,0,1,1,0,0,12
AUG06938,2024-08-07,18-34,Bass,Finland,Beginner,1,0,0,0,0,2
AUG06939,2024-08-07,18-34,Piano,Germany,Intermediate,0,0,0,0,0,6
AUG06940,2024-08-07,18-34,Piano,Norway,Beginner,0,0,0,0,0,6
AUG06941,2024-08-07,18-34,Ukulele,United States,Beginner,1,0,0,0,0,2
AUG06942,2024-08-07,18-34,Guitar,Germany,Advanced,0,0,0,0,0,14
AUG06943,2024-08-07,35-54,Guitar,United States,Beginner,0,0,0,0,0,5
AUG06944,2024-08-07,35-54,Piano,France,Beginner,0,0,0,0,0,5
AUG06945,2024-08-07,18-34,Guitar,Sweden,Advanced,0,1,0,0,0,17
AUG06946,2024-08-07,18-34,Piano,Germany,Beginner,0,0,0,0,0,3
AUG06947,2024-08-07,18-34,Guitar,Italy,Beginner,0,0,0,0,0,3
AUG06948,2024-08-07,35-54,Piano,Argentina,Beginner,0,0,0,0,0,5
AUG06949,2024-08-07,18-34,Guitar,Germany,Beginner,0,0,0,0,0,0
AUG06950,2024-08-07,35-54,Ukulele,France,Beginner,1,0,0,0,1,0
AUG06951,2024-08-07,18-34,Ukulele,San Marino,Advanced,0,1,0,1,1,14
AUG06952,2024-08-07,18-34,Guitar,United States,Advanced,0,0,0,0,0,3
AUG06953,2024-08-07,18-34,Ukulele,Argentina,Beginner,0,0,0,0,0,9
AUG06954,2024-08-07,18-34,Guitar,France,Intermediate,1,0,0,0,0,2
AUG06955,2024-08-07,18-34,Guitar,Canada,Beginner,0,0,0,0,0,7
AUG06956,2024-08-07,18-34,Guitar,Finland,Beginner,0,0,0,0,0,6
AUG06957,2024-08-07,18-34,Guitar,Ireland,Intermediate,0,0,0,0,0,2
AUG06958,2024-08-07,18-34,Guitar,Brazil,Advanced,0,0,0,0,0,11
AUG06959,2024-08-07,35-54,Piano,Italy,Beginner,0,0,0,0,0,5
AUG06960,2024-08-07,18-34,Voice,United Kingdom,Intermediate,0,0,0,0,0,8
AUG06961,2024-08-07,18-34,Guitar,United States,Beginner,1,0,0,0,0,0
AUG06962,2024-08-07,18-34,Piano,Ireland,Beginner,1,0,0,0,0,7
AUG06963,2024-08-07,18-34,Ukulele,Italy,Beginner,0,0,0,0,0,3
AUG06964,2024-08-07,55+,Guitar,United States,Beginner,0,1,0,0,0,4
AUG06965,2024-08-07,35-54,Piano,United Kingdom,Advanced,0,1,0,0,0,13
AUG06966,2024-08-07,35-54,Ukulele,Australia,Advanced,0,1,0,0,0,13
AUG06967,2024-08-07,35-54,Piano,Germany,Beginner,0,0,0,0,0,3
AUG06968,2024-08-07,55+,Guitar,Australia,Intermediate,0,1,0,0,0,4
AUG06969,2024-08-07,35-54,Guitar,Netherlands,Intermediate,0,0,0,0,0,11
AUG06970,2024-08-07,18-34,Piano,United Kingdom,Intermediate,0,1,0,0,0,7
AUG06971,2024-08-07,18-34,Piano,United States,Beginner,0,0,0,0,0,1
AUG06972,2024-08-07,55+,Piano,Italy,Beginner,0,0,0,0,0,0
AUG06973,2024-08-07,35-54,Bass,Netherlands,Beginner,0,0,0,0,0,5
AUG06974,2024-08-07,35-54,Guitar,United States,Beginner,0,1,0,0,1,6
AUG06975,2024-08-07,18-34,Guitar,Netherlands,Advanced,0,0,0,0,0,12
AUG06976,2024-08-07,35-54,Piano,Germany,Beginner,1,0,0,0,0,4
AUG06977,2024-08-07,18-34,Voice,Australia,Beginner,1,0,0,0,0,6
AUG06978,2024-08-07,18-34,Guitar,New Zealand,Beginner,0,1,0,0,0,6
AUG06979,2024-08-07,35-54,Guitar,New Zealand,Intermediate,0,1,0,0,0,0
AUG06980,2024-08-07,18-34,Ukulele,Finland,Beginner,1,0,0,0,0,10
AUG06981,2024-08-07,35-54,Guitar,Australia,Beginner,0,0,0,0,0,3
AUG06982,2024-08-07,35-54,Piano,Germany,Beginner,1,0,0,0,0,6
AUG06983,2024-08-07,35-54,Piano,Canada,Beginner,0,0,0,0,0,5
AUG06984,2024-08-07,35-54,Guitar,Canada,Intermediate,0,1,0,0,0,2
AUG06985,2024-08-07,18-34,Guitar,Suriname,Beginner,0,0,0,0,0,9
AUG06986,2024-08-07,18-34,Guitar,Brazil,Beginner,0,0,0,0,0,6
AUG06987,2024-08-07,35-54,Guitar,Timor-Leste,Beginner,0,0,0,0,0,7
AUG06988,2024-08-07,18-34,Ukulele,Norway,Beginner,0,1,0,0,0,2
AUG06989,2024-08-07,18-34,Guitar,New Zealand,Beginner,0,0,0,0,0,1
AUG06990,2024-08-07,18-34,Guitar,United States,Beginner,0,0,0,0,0,7
AUG06991,2024-08-07,18-34,Piano,United States,Beginner,0,0,0,0,0,2
AUG06992,2024-08-07,55+,Voice,Italy,Intermediate,0,0,0,0,0,8
AUG06993,2024-08-07,35-54,Guitar,United Kingdom,Beginner,1,0,0,0,0,8
AUG06994,2024-08-07,18-34,Ukulele,Argentina,Beginner,0,0,0,0,0,4
AUG06995,2024-08-07,35-54,Guitar,Norway,Beginner,0,0,0,0,0,6
AUG06996,2024-08-07,35-54,Guitar,Norway,Intermediate,0,1,0,0,0,9
AUG06997,2024-08-07,18-34,Guitar,Norway,Beginner,0,1,0,0,0,9
AUG06998,2024-08-07,35-54,Guitar,South Africa,Advanced,0,0,0,0,0,11
AUG06999,2024-08-07,18-34,Piano,Australia,Beginner,0,0,0,0,0,7
AUG07000,2024-08-07,18-34,Guitar,Spain,Beginner,0,0,0,0,0,3
AUG07001,2024-08-07,18-34,Guitar,New Zealand,Beginner,1,0,0,0,0,6
AUG07002,2024-08-07,35-54,Guitar,Sweden,Beginner,0,1,1,0,0,4
AUG07003,2024-08-07,35-54,Guitar,United States,Advanced,0,1,0,0,0,3
AUG07004,2024-08-07,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,4
AUG07005,2024-08-07,35-54,Guitar,United States,Beginner,0,0,0,0,0,3
AUG07006,2024-08-07,35-54,Guitar,Spain,Beginner,0,0,0,0,0,3
AUG07007,2024-08-07,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,6
AUG07008,2024-08-07,35-54,Piano,Finland,Advanced,0,0,0,0,0,11
AUG07009,2024-08-07,18-34,Guitar,Germany,Advanced,0,0,0,0,0,4
AUG07010,2024-08-07,18-34,Piano,New Zealand,Beginner,0,0,0,0,0,5
AUG07011,2024-08-07,35-54,Piano,Norway,Beginner,0,0,0,0,0,5
AUG07012,2024-08-07,18-34,Voice,Norway,Intermediate,0,0,0,0,0,8
AUG07013,2024-08-07,35-54,Guitar,Netherlands,Beginner,1,0,0,0,0,7
AUG07014,2024-08-07,18-34,Bass,United Kingdom,Beginner,0,1,1,0,0,3
AUG07015,2024-08-07,18-34,Guitar,Australia,Intermediate,0,0,0,0,0,9
AUG07016,2024-08-07,18-34,Guitar,Finland,Beginner,0,0,0,0,0,4
AUG07017,2024-08-07,18-34,Piano,France,Advanced,0,0,0,0,0,8
AUG07018,2024-08-07,55+,Guitar,Sweden,Beginner,0,0,0,0,0,4
AUG07019,2024-08-07,35-54,Piano,United States,Beginner,0,1,1,1,0,5
AUG07020,2024-08-07,35-54,Guitar,Germany,Advanced,0,1,1,0,0,11
AUG07021,2024-08-07,35-54,Guitar,Canada,Beginner,0,0,0,0,0,3
AUG07022,2024-08-07,18-34,Piano,Canada,Beginner,0,0,0,0,0,6
AUG07023,2024-08-07,18-34,Guitar,Germany,Advanced,0,0,0,0,0,11
AUG07024,2024-08-07,35-54,Guitar,Finland,Beginner,1,0,0,0,0,2
AUG07025,2024-08-07,18-34,Guitar,United States,Beginner,0,1,1,0,0,5
AUG07026,2024-08-07,35-54,Piano,France,Beginner,0,0,0,0,0,7
AUG07027,2024-08-07,35-54,Piano,Netherlands,Beginner,0,0,0,0,0,3
AUG07028,2024-08-07,35-54,Bass,New Zealand,Advanced,0,0,0,0,0,8
AUG07029,2024-08-07,35-54,Guitar,Germany,Beginner,0,1,1,1,0,3
AUG07030,2024-08-07,35-54,Ukulele,United Kingdom,Beginner,0,1,1,0,0,6
AUG07031,2024-08-07,18-34,Guitar,Norway,Advanced,1,0,0,0,0,2
AUG07032,2024-08-07,18-34,Voice,Spain,Beginner,1,0,0,0,0,6
AUG07033,2024-08-07,18-34,Guitar,Brazil,Beginner,0,1,0,0,0,5
AUG07034,2024-08-07,35-54,Guitar,Australia,Intermediate,0,0,0,0,0,12
AUG07035,2024-08-07,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,5
AUG07036,2024-08-07,35-54,Guitar,Italy,Beginner,0,0,0,0,0,8
AUG07037,2024-08-07,18-34,Piano,United States,Advanced,0,0,0,0,0,9
AUG07038,2024-08-07,35-54,Piano,Germany,Intermediate,0,0,0,0,0,6
AUG07039,2024-08-07,18-34,Piano,United Kingdom,Beginner,0,0,0,0,0,3
AUG07040,2024-08-07,18-34,Ukulele,United Kingdom,Beginner,1,0,0,0,0,5
AUG07041,2024-08-07,18-34,Guitar,United Kingdom,Intermediate,0,0,0,0,0,5
AUG07042,2024-08-07,18-34,Guitar,France,Beginner,0,0,0,0,0,6
AUG07043,2024-08-07,35-54,Guitar,San Marino,Beginner,0,0,0,1,0,4
AUG07044,2024-08-07,35-54,Piano,United States,Beginner,1,1,1,0,0,7
AUG07045,2024-08-07,35-54,Voice,United States,Beginner,0,1,0,0,0,3
AUG07046,2024-08-07,35-54,Guitar,United Kingdom,Beginner,0,1,1,1,0,3
AUG07047,2024-08-07,35-54,Bass,Netherlands,Advanced,0,0,0,0,0,7
AUG07048,2024-08-07,35-54,Guitar,Guyana,Intermediate,0,1,0,0,0,0
AUG07049,2024-08-07,18-34,Guitar,France,Beginner,0,0,0,0,0,7
AUG07050,2024-08-07,18-34,Piano,Germany,Beginner,1,0,0,0,0,3
AUG07051,2024-08-07,55+,Ukulele,Spain,Intermediate,0,0,0,0,0,7
AUG07052,2024-08-07,35-54,Ukulele,United States,Beginner,0,0,0,0,0,7
AUG07053,2024-08-07,18-34,Guitar,France,Beginner,0,0,0,0,0,1
AUG07054,2024-08-07,18-34,Guitar,Canada,Beginner,0,0,0,0,0,5
AUG07055,2024-08-07,18-34,Piano,United States,Beginner,0,0,0,0,0,3
AUG07056,2024-08-07,18-34,Voice,United States,Intermediate,1,0,0,0,0,10
AUG07057,2024-08-07,35-54,Ukulele,Norway,Beginner,0,0,0,0,0,1
AUG07058,2024-08-07,35-54,Bass,United States,Beginner,1,0,0,0,0,51
AUG07059,2024-08-07,18-34,Guitar,United States,Beginner,0,0,0,0,0,5
AUG07060,2024-08-07,18-34,Ukulele,France,Beginner,0,1,0,0,0,7
AUG07061,2024-08-07,18-34,Guitar,Norway,Advanced,0,0,0,0,0,0
AUG07062,2024-08-07,35-54,Guitar,Brazil,Beginner,1,0,0,0,0,7
AUG07063,2024-08-07,18-34,Guitar,United States,Beginner,1,1,0,0,0,1
AUG07064,2024-08-07,35-54,Guitar,United Kingdom,Intermediate,0,1,0,0,0,0
AUG07065,2024-08-07,18-34,Piano,Italy,Beginner,0,0,0,0,0,4
AUG07066,2024-08-07,35-54,Ukulele,Netherlands,Advanced,0,0,0,0,0,3
AUG07067,2024-08-07,18-34,Ukulele,Spain,Intermediate,0,0,0,0,0,0
AUG07068,2024-08-07,35-54,Piano,Brazil,Beginner,0,0,0,0,0,8
AUG07069,2024-08-07,35-54,Guitar,Netherlands,Beginner,0,0,0,0,0,0
AUG07070,2024-08-07,35-54,Piano,United Kingdom,Beginner,0,1,1,0,0,6
AUG07071,2024-08-07,35-54,Bass,Mexico,Beginner,1,0,0,0,0,10
AUG07072,2024-08-07,35-54,Guitar,Norway,Beginner,0,0,0,0,0,4
AUG07073,2024-08-07,35-54,Guitar,United Kingdom,Beginner,0,0,0,0,0,1
AUG07074,2024-08-07,18-34,Ukulele,Canada,Beginner,0,0,0,0,0,4
AUG07075,2024-08-07,18-34,Guitar,United Kingdom,Intermediate,0,1,0,0,0,2
AUG07076,2024-08-07,35-54,Voice,Sweden,Intermediate,0,1,0,0,0,12
AUG07077,2024-08-07,18-34,Guitar,Mexico,Intermediate,0,0,0,0,0,5
AUG07078,2024-08-07,18-34,Guitar,United States,Beginner,0,1,0,0,0,7
AUG07079,2024-08-07,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,6
AUG07080,2024-08-07,35-54,Guitar,Sweden,Beginner,0,0,0,0,0,5
AUG07081,2024-08-07,18-34,Piano,Finland,Beginner,0,0,0,0,0,5
AUG07082,2024-08-07,18-34,Guitar,United Kingdom,Beginner,0,0,0,0,0,8
AUG07083,2024-08-07,35-54,Guitar,France,Intermediate,1,0,0,0,0,6
AUG07084,2024-08-07,18-34,Guitar,United States,Beginner,1,0,0,0,0,7
AUG07085,2024-08-07,35-54,Voice,Norway,Beginner,0,0,0,0,0,5
AUG07086,2024-08-07,35-54,Guitar,Ireland,Beginner,0,0,0,0,0,0
AUG07087,2024-08-07,35-54,Piano,Italy,Beginner,0,1,0,0,0,5
AUG07088,2024-08-07,35-54,Guitar,Germany,Beginner,0,0,0,0,0,6
AUG07089,2024-08-07,18-34,Guitar,United States,Intermediate,0,1,1,1,0,11
AUG07090,2024-08-07,35-54,Ukulele,Norway,Advanced,0,0,0,0,0,1
AUG07091,2024-08-07,35-54,Guitar,France,Beginner,0,0,0,0,0,6
AUG07092,2024-08-07,18-34,Guitar,United States,Beginner,0,0,0,0,0,3
AUG07093,2024-08-07,35-54,Guitar,Finland,Beginner,0,0,0,0,0,5
AUG07094,2024-08-07,35-54,Guitar,Sweden,Intermediate,0,1,0,0,0,6
AUG07095,2024-08-07,18-34,Piano,Norway,Beginner,0,0,0,0,0,7
AUG07096,2024-08-07,35-54,Voice,United Kingdom,Advanced,1,0,0,0,0,6
AUG07097,2024-08-07,18-34,Guitar,Finland,Intermediate,0,0,0,0,0,1
AUG07098,2024-08-07,35-54,Guitar,Canada,Advanced,0,0,0,0,0,14
AUG07099,2024-08-07,35-54,Guitar,Germany,Beginner,0,1,0,0,0,4
AUG07100,2024-08-07,35-54,Guitar,Sweden,Advanced,0,0,0,0,0,10
AUG07101,2024-08-07,18-34,Ukulele,Sweden,Intermediate,1,0,0,0,0,10
AUG07102,2024-08-07,35-54,Voice,Finland,Beginner,0,0,0,0,0,6
AUG07103,2024-08-07,35-54,Guitar,Sweden,Beginner,0,0,0,0,0,7
AUG07104,2024-08-07,35-54,Piano,Netherlands,Intermediate,1,0,0,0,0,12
AUG07105,2024-08-07,35-54,Guitar,France,Beginner,0,0,0,0,0,0
AUG07106,2024-08-07,18-34,Guitar,Canada,Beginner,0,0,0,0,0,2
AUG07107,2024-08-07,18-34,Guitar,Italy,Intermediate,0,0,0,0,0,7
AUG07108,2024-08-07,35-54,Guitar,United Kingdom,Beginner,0,1,1,1,0,4
AUG07109,2024-08-07,18-34,Ukulele,United States,Intermediate,0,0,0,0,0,2
AUG07110,2024-08-07,18-34,Guitar,Germany,Beginner,1,0,0,0,0,7
AUG07111,2024-08-07,18-34,Guitar,Netherlands,Beginner,0,0,0,0,0,5
AUG07112,2024-08-07,18-34,Ukulele,Bhutan,Beginner,0,0,0,1,0,32
AUG07113,2024-08-07,35-54,Ukulele,New Zealand,Advanced,0,0,0,0,0,48
AUG07114,2024-08-07,35-54,Guitar,United Kingdom,Beginner,0,1,1,0,0,1
AUG07115,2024-08-07,55+,Guitar,Nauru,Beginner,0,1,1,0,0,1
AUG07116,2024-08-07,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,0
AUG07117,2024-08-07,18-34,Guitar,Sweden,Beginner,0,0,0,0,0,4
AUG07118,2024-08-07,18-34,Piano,Australia,Beginner,1,0,0,0,0,5
AUG07119,2024-08-07,18-34,Guitar,Germany,Beginner,0,1,1,0,0,5
AUG07120,2024-08-07,18-34,Piano,Norway,Advanced,0,1,0,0,0,9
AUG07121,2024-08-07,18-34,Ukulele,Argentina,Beginner,0,0,0,0,0,7
AUG07122,2024-08-07,18-34,Guitar,Norway,Beginner,0,1,1,1,0,2
AUG07123,2024-08-07,35-54,Voice,United Kingdom,Beginner,0,0,0,0,0,5
AUG07124,2024-08-07,18-34,Voice,United Kingdom,Advanced,0,1,0,0,0,3
